"distance_from_home","distance_from_last_transaction","ratio_to_median_purchase_price","repeat_retailer","used_chip","used_pin_number","online_order","fraud"
57.8778565838972,0.311140008047754,1.94593997755186,1,1,0,0,0
10.8299426992555,0.175591502281666,1.29421881061986,1,0,0,0,0
5.091079490617,0.805152594585326,0.427714561194276,1,0,0,1,0
2.24756432829636,5.60004354707232,0.362662578057096,1,1,0,1,0
44.1909360026184,0.566486268058348,2.22276729784047,1,1,0,1,0
5.58640767418641,13.2610732680581,0.0647684653704634,1,0,0,0,0
3.72401912471481,0.956837928482184,0.278464944908156,1,0,0,1,0
4.84824657228057,0.320735427222816,1.27304952356018,1,0,1,0,0
0.876632256494363,2.50360892669214,1.51699931528582,0,0,0,0,0
8.83904670372637,2.97051227602438,2.36168254706846,1,0,0,1,0
14.2635297350691,0.15875808603463,1.13610194053948,1,1,0,1,0
13.5923675679096,0.240539812984415,1.3703298614332,1,1,0,1,0
765.282559261247,0.371561962196315,0.551244747628101,1,1,0,0,0
2.13195566599056,56.3724005365082,6.35866732163061,1,0,0,1,1
13.9559723670444,0.271521528348569,2.79890112493825,1,0,0,1,0
179.665147685708,0.120919637557518,0.535640482531011,1,1,1,1,0
114.519789391612,0.707003252657712,0.516989925221995,1,0,0,0,0
3.58964859762134,6.24745754196381,1.84645052659336,1,0,0,0,0
11.0851524840576,34.6613514177885,2.53075844914625,1,0,0,1,0
6.19467076632606,1.14201423550089,0.307216608754928,1,0,0,0,0
78.6232422859795,1.40924520023337,1.83801642759278,1,1,0,0,0
3.92221196016582,4.82209148048249,0.703770448369617,1,0,0,0,0
1.69505044103791,0.0692008762368799,0.185286170724907,0,0,0,0,0
8.08417748276668,0.138202806423702,0.378661235299862,1,0,1,0,0
3.8030573513256,67.2410805261841,1.87294961430446,1,0,0,1,1
17.04338443245,0.328273382636998,0.347203876355399,1,0,0,1,0
5.48298232194301,3.50197594716602,1.98646725400421,1,0,0,0,0
53.4655583429363,0.0884066254666023,0.204612701514353,1,0,0,1,0
3.21604475577078,17.1447359230736,1.78883324312064,1,1,0,1,0
15.6949855410599,175.989181519723,0.855622829072421,1,0,0,1,1
85.8372533409237,1.03511787630661,0.868295614237011,1,1,0,1,0
35.2664827079563,0.0851850076419348,0.174184253382725,1,1,0,1,0
56.5910946803523,0.718385890701172,0.736883110514571,1,0,0,1,0
67.5918611720699,1.61299556211222,0.207043004519453,1,1,0,0,0
4.42686241590489,5.14446664361032,2.32360426926022,1,0,0,1,0
26.7114620237199,1.55200812594914,4.60360068820619,1,1,0,1,1
10.6644737160168,1.56576908620166,4.88652084310756,1,0,0,1,1
202.757441599769,0.275015144872353,0.775548534201263,1,0,1,1,0
13.0584705141559,0.256084063731612,1.00125429427369,1,0,0,0,0
83.1919090534545,0.974245099181972,2.204589077386,1,1,0,1,0
31.8923526654942,0.120352360715473,0.348585633647118,1,0,0,1,0
1.71219348758762,2.35149770752869,0.534163285784561,0,0,0,1,0
14.1279050100185,5.86202092848117,0.292773047696892,1,1,0,1,0
2.02076939528288,0.178019564865034,0.814507940612154,1,1,0,1,0
6.79299903568952,3.41980484814764,0.438824281695005,1,0,0,1,0
15.235361455412,0.300208724552423,0.464272768050955,1,0,0,0,0
5.47111397908543,1.02417808710423,0.0671805015773473,1,0,0,0,0
2.53014501813544,3.68978109049401,8.29740686621977,1,0,0,1,1
21.126116160771,0.271987396439801,6.08177071926363,1,0,0,1,1
42.7358557626569,0.035699495647546,1.80639332973713,1,1,0,0,0
15.693303060947,4.17711700037198,0.331321953999236,1,0,0,1,0
43.2813143830847,3.36779262419617,0.676058274582943,1,1,1,1,0
7.84743493666621,0.671282691870949,1.07059853234632,1,1,0,1,0
18.220392335068,6.88598362853142,0.302610408525304,1,0,0,1,0
151.370437242811,5.34008099490489,1.17156664793516,1,0,0,1,1
24.2689063165786,0.136521016465024,1.50178785612623,1,1,1,1,0
2.14808481067462,0.416398203824804,1.03742806469925,1,1,1,0,0
7.38390574041554,0.224351713743745,2.28014688391285,1,0,0,1,0
10.5380636427055,0.113248292873449,1.42823937148028,1,0,1,1,0
36.4332390133816,29.4535537641979,1.92381294777715,1,0,0,1,0
0.978537218207662,2.86419782399266,3.26247991711199,0,0,0,0,0
2.2377941319916,3.36823160921502,2.87919724464879,1,0,0,1,0
1.34036982122835,0.295635723163258,1.18669852378639,0,1,1,0,0
13.4919401203687,24.824728841659,10.1943588370734,1,0,0,0,0
12.766217314588,23.4400573555181,2.74812767791293,1,0,0,0,0
17.7978882374097,1.39550839789238,2.88047935150233,1,1,0,0,0
7.29652776036328,1.15478580159126,1.02331065507015,1,0,0,1,0
39.0212292962474,2.6213584902645,1.19916158109123,1,1,0,1,0
6.84120740549694,0.222439848995974,0.835550837739716,1,0,0,1,0
58.9766109365485,9.0024634475134,0.330141362022872,1,0,0,1,0
57.4242251121168,1.91308070601331,0.4129492816631,1,0,0,1,0
3.92657788911382,3.93924937741481,0.160378891121503,1,0,0,0,0
7.55337722117945,0.0432661375666219,1.26574144580688,1,1,0,1,0
64.4145768020059,2.35883740220342,0.790942772786087,1,0,0,1,0
50.6287734060624,19.4271003737823,3.00940060072719,1,0,0,1,0
91.4346510495876,0.0413622207772471,0.186367277982835,1,0,1,1,0
55.4647676184914,7.31222630570935,1.35196105211466,1,0,0,1,0
2.6420106476804,0.85568792128147,0.704809779062013,1,1,0,1,0
22.8420022753864,2.49080624767999,0.135332932651729,1,1,0,1,0
48.7657856445689,1.18179698769745,1.19451664101521,1,1,0,1,0
14.5969348265046,0.120035327127369,0.214751776498707,1,0,1,0,0
15.6130191811277,0.99515083904392,0.94487067970716,1,1,0,1,0
8.86876894833063,0.0942049113864502,0.29393358752627,1,0,0,0,0
3.23136476288692,0.397285282066703,2.09541874298373,1,0,0,1,0
17.7567625592469,2.89589857359414,0.662669281305649,1,0,0,0,0
3.11733854920995,1.34737651471319,1.4955903443614,1,0,0,1,0
2.86798838236693,0.317795323554081,2.21767998457471,1,0,0,0,0
5.16870830090946,0.700186398783533,0.746127644323178,1,0,0,1,0
2.96166883284448,0.836398804525588,2.35507747066882,1,0,0,0,0
19.3037162192287,0.664108066192423,0.673727244194461,1,0,0,1,0
1.16435282387936,0.484344963003985,1.01304713734318,0,0,0,1,0
12.7124060733616,0.523581763841456,0.653477851580567,1,1,0,1,0
129.948196017269,15.7010329089591,1.52328070331558,1,0,1,1,0
5.679132270056,0.0895316307330595,0.666496082867233,1,0,0,1,0
10.7938467017508,0.30637340347389,1.91738704040443,1,0,0,0,0
11.4117628361425,2.23324809823042,1.76172484737063,1,1,0,1,0
2.98785365362528,9.31519245673105,1.92104557515983,1,0,0,1,0
0.530985369096216,1.50157495251119,4.42138818652549,0,1,0,0,0
6.13618082857977,2.57957434956581,1.4940869025948,1,1,1,1,0
1.5325510884027,3.0971594880882,0.397260474825972,0,1,0,0,0
21.3774193164869,0.408323947178959,0.190822942018975,1,1,0,1,0
9.59840134057398,0.454556346163214,6.08482870063496,1,0,0,1,1
1.82170070927965,0.633544049258045,3.13027902348385,0,0,0,1,0
6.70185247588495,0.260087966460942,3.79632931757703,1,0,0,1,0
22.5455875751674,0.35393925466185,4.0954422060767,1,0,0,1,1
36.2593332622734,0.0339231086981945,0.743043443853572,1,0,0,1,0
56.5501728600205,0.23107459145789,5.94166456435348,1,1,0,0,0
6.66516556987172,1.60308952625135,1.95791226650302,1,0,0,1,0
6.8088003304048,2.80537654763855,1.63882329894902,1,0,0,0,0
36.5955418558508,1.33366528355332,0.249509146068805,1,1,0,0,0
1.03558677318611,0.291383330616825,0.468122680223708,0,0,0,1,0
11.5015755215199,1.25563525990845,1.39566665853064,1,0,0,1,0
335.189319992712,1.11416766622349,0.0982428061882023,1,0,0,1,1
43.3264436355681,0.205254616141034,4.25063405212406,1,0,0,1,1
1.1158806875177,0.170236927989976,4.12731337854116,0,0,0,0,1
2.7527670071917,11.3423195842797,0.664328708103397,1,0,0,0,0
5.66121403694677,0.597677517294938,0.584116328072991,1,0,0,1,0
3.68619771794045,0.910156022248732,0.328611352844037,1,0,1,0,0
6.73828899555201,0.563817443322577,1.80396520710454,1,0,0,1,0
2.06418139816172,0.540532452866514,0.0955537420815343,1,0,0,1,0
23.1688590636943,1.56511128824752,1.56719905646959,1,1,0,0,0
34.3575468217755,0.214758375767895,1.0242554729942,1,1,0,1,0
9.68334242652625,0.0958507695888542,2.14504577673547,1,0,0,1,0
1.249555029982,1.95445354479757,1.99387969075802,0,1,0,1,0
40.6453557890687,5.1540126341838,0.24299601455289,1,1,0,0,0
69.4826011898497,0.236830781712754,1.46955527936602,1,1,0,1,0
182.861780612587,4.60744694079628,0.774545417747706,1,0,0,0,0
3.22876459511835,0.802423978376427,2.53728284133329,1,0,0,1,0
49.7252273755259,0.191538878438957,1.53718594434938,1,0,0,0,0
34.392892581652,0.0334896395218793,0.292744631602582,1,0,0,1,0
5.15432833740589,0.0115028395396812,1.31772379566009,1,1,0,1,0
1.06510306756445,3.23376935191116,1.87644651813933,0,0,0,0,0
47.3139462471411,6.19277136589644,0.623550243252951,1,1,0,0,0
59.5487960812927,0.0397277783358273,0.0860030149749835,1,0,0,0,0
15.7168260584616,0.105937475237442,0.99744519174162,1,0,0,1,0
3.23342188620067,0.282175152949574,1.79664825203825,1,0,0,1,0
5.7938900041198,2.75851101279927,5.08568557561016,1,0,0,1,1
5.40794814785201,0.165038405796125,2.39286884314236,1,0,0,0,0
5.16992815104739,0.534060347367315,1.34886599637347,1,1,1,1,0
14.7455965504646,0.371949837846463,1.88509546423235,1,0,0,1,0
0.279239000870054,0.533745006138722,1.51504109457883,0,0,0,1,0
22.6419619833361,0.0156251551030775,4.32220738368514,1,0,0,1,1
17.9238796804285,0.461617856391672,0.200492718700598,1,1,0,1,0
2.66064911922598,0.657162048204416,3.83785996786057,1,0,0,1,0
15.5657001776355,2.31227804581128,1.82402158506383,1,1,0,1,0
0.470222118376572,2.1990128315339,0.39889319076353,0,0,0,1,0
13.5160708517063,2.17877436539644,1.36195119225313,1,0,0,1,0
45.8151712008487,0.227493976660498,0.713608022279174,1,0,0,1,0
40.4422358003867,0.187131301741888,1.92202461709302,1,1,0,1,0
23.149755011201,0.518713190397087,1.05859486809627,1,0,0,1,0
97.598699638058,1.22975852167682,0.0888947160027719,1,0,0,0,0
31.0933284236263,0.118557084213044,0.89057223758874,1,0,0,1,0
29.1619001070974,1.7521208029422,0.687967368813187,1,0,0,1,0
8.8266607588624,0.610421409928841,3.99876698650396,1,1,0,1,0
20.6364525846279,0.269351436361917,1.14002256827689,1,0,0,0,0
3.35748076702545,990.070315220438,3.15788990346659,1,0,0,0,0
88.1589189937918,0.655259779937698,5.43349952715733,1,0,0,1,1
13.055737908863,5.63218469052668,1.77869069075492,1,0,0,1,0
15.0190426448826,0.0238643075434556,0.503276157986172,1,0,0,0,0
1.379552775555,0.0564859884060373,4.87194285650088,0,0,0,0,1
12.8884117302237,0.551309047839657,0.386037723599606,1,0,1,1,0
9.25674366185008,6.36783648032678,0.108691864689652,1,1,0,1,0
